Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
14;70.32136000240031;0.0;0.0;0.0;0.0;478.8611480629774;1300.853014155506;1300.853014155506;6292.251959135594;6633.239177114357;6633.239177114357;0.0;10267.09651453322;10267.09651453322;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.008823153134;-11030.1636;-2747.8452231531337;0.0;0.0;3614.8335608099906;0.0
15;72.45808501300455;0.0;0.0;0.0;0.0;545.6203234042913;1300.853014155506;1300.853014155506;6558.945984571184;6633.239177114357;6633.239177114357;0.0;10267.09651453322;10267.09651453322;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.334893989997;-10793.688800000002;-2688.646093989995;0.0;0.0;3330.6818584140815;0.0
16;79.93792235422885;0.0;0.0;0.0;0.0;779.3702641788924;1300.853014155506;1300.853014155506;6633.239177114293;6633.239177114357;6633.239177114357;0.0;10267.09651453322;10267.09651453322;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.630964703929;-10745.894800000002;-2675.736164703926;0.0;0.0;3369.7350615559426;0.0
17;108.1178851481346;0.0;0.0;0.0;0.0;1300.8530141561764;1300.853014155506;1300.853014155506;6633.239177114296;6633.239177114357;6633.239177114357;202.98453826819156;10267.09651453322;10267.09651453322;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.372176672101;-10760.732000000002;-2675.640176672099;0.0;0.0;2836.199945076075;0.0
18;9547.661198011943;0.0;0.0;0.0;0.0;1300.8530141556432;1300.853014155506;1300.853014155506;6633.239177114311;6633.239177114357;6633.239177114357;10267.096514533216;10267.09651453322;10267.09651453322;1370.137;0.0;13700.0;0.0;0.0;15403.0;-15467.358946017393;-13680.008;-1787.3509460173946;0.0;0.0;-4103.970068467049;0.0
19;14056.834721511575;0.0;0.0;0.0;0.0;1300.8530141556464;1300.853014155506;1300.853014155506;6633.239177114311;6633.239177114357;6633.239177114357;10267.096514533216;10267.09651453322;10267.09651453322;1370.137;0.0;13700.0;0.0;0.0;15403.0;-15555.721472357422;-14480.008;-1075.7134723574209;0.0;0.0;-4015.607724152837;0.0
20;126.10963552696661;0.0;0.0;0.0;0.0;1300.8530141556112;1300.853014155506;1300.853014155506;6633.239177114314;6633.239177114357;6633.239177114357;652.7782997357941;10267.09651453322;10267.09651453322;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.247187899586;-10701.6936;-2658.5535878995856;0.0;0.0;2191.5169776681155;0.0
21;98.1388154102059;0.0;0.0;0.0;0.0;1300.8530135191231;1300.853014155506;1300.853014155506;6633.239177114313;6633.239177114357;6633.239177114357;0.0;10267.09651453322;10267.09651453322;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.808763908564;-10166.6244;-2529.1843639085646;0.0;0.0;2253.4848195272193;0.0
22;80.29625096105723;0.0;0.0;0.0;0.0;790.5680361004099;1300.853014155506;1300.853014155506;6633.239177114311;6633.239177114357;6633.239177114357;0.0;10267.09651453322;10267.09651453322;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.115884892419;-9551.7624;-2378.3534848924196;0.0;0.0;2122.6940187035825;0.0
23;72.74238584401785;0.0;0.0;0.0;0.0;554.4865967846399;1300.853014155506;1300.853014155506;6593.9220711384905;6633.239177114357;6633.239177114357;0.0;10267.09651453322;10267.09651453322;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.943819067128;-8988.093200000001;-2238.8506190671264;0.0;0.0;1813.2895236766042;0.0
