Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
24;89.38167414501025;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1074.4282051093585;2609.6328789834324;2609.6328789834324;8672.705852880646;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;5915.9846173;0.0;8300.0;0.0;0.0;18662.0;-12163.118675023226;-11687.039999999999;-476.0786750232282;0.0;17169.93;-3499.9999999293896;3127.0727710862084
25;97.6841523426925;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1333.8802968540128;2609.6328789834324;2609.6328789834324;9710.45846627806;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2475.6346173;0.0;8300.0;0.0;0.0;18662.0;-10428.802751267345;-10021.44;-407.36275126734535;0.0;17169.93;-3091.170642900508;3127.0727710862084
26;95.68024835423805;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1271.2620622698262;2609.6328789834324;2609.6328789834324;9460.15588233777;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2379.5461564;0.0;8300.0;0.0;0.0;18662.0;-10168.261665352147;-9770.88;-397.38166535214754;0.0;17169.93;-2942.702284559716;3127.0727710862084
27;95.3467071786725;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1260.852365528319;2609.6328789834324;2609.6328789834324;9418.855070492556;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2279.9461564;0.0;8300.0;0.0;0.0;18662.0;-10084.375707600751;-9690.24;-394.1357076007525;0.0;17169.93;-2875.277260084262;3127.0727710862084
28;95.68144149178451;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1271.3034191854747;2609.6328789834324;2609.6328789834324;9460.42346880013;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2241.9576954999998;0.0;8300.0;0.0;0.0;18662.0;-10105.321824186538;-9710.4;-394.9218241865376;0.0;17169.93;-2868.3624650161514;3127.0727710862084
29;98.87484251134886;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1371.0896396858986;2609.6328789834324;2609.6328789834324;9859.284140595626;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;2194.7115391;0.0;8300.0;0.0;0.0;18662.0;-10397.709106375169;-9991.68;-406.02910637516857;0.0;17169.93;-3027.376219213523;3127.0727710862084
30;111.39424738401185;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1762.315343527338;2609.6328789834324;2609.6328789834324;10571.257332499952;10571.25733250115;10571.25733250115;142.42756104093883;862.5209869924151;862.5209869924151;2139.1653827;0.0;8300.0;0.0;0.0;18662.0;-11300.397969199294;-10860.48;-439.9179691992937;0.0;17169.93;-3314.767653882438;3127.0727710862084
31;128.15926518995337;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2286.2300434112362;2609.6328789834324;2609.6328789834324;10571.257332500809;10571.25733250115;10571.25733250115;351.99126234010225;862.5209869924151;862.5209869924151;2076.2769218000003;0.0;8300.0;40.58985;0.0;18662.0;-12176.374824305009;-11704.32;-472.0548243050084;0.0;17169.93;-3149.970433628232;3127.0727710862084
32;123.00125052138509;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2125.0343581198417;2609.6328789834324;2609.6328789834324;10571.257332500712;10571.25733250115;10571.25733250115;287.5151159688274;862.5209869924151;862.5209869924151;2003.4923045;0.0;8300.0;530.9339;0.0;18662.0;-12416.708485012552;-11934.72;-481.98848501255276;0.0;17169.93;-3101.5245256654866;3127.0727710862084
33;99.77278284253904;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1399.1506432630902;2609.6328789834324;2609.6328789834324;9971.593308084182;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;1869.0961564000002;0.0;8300.0;2002.4326;0.0;18662.0;-11742.272707148173;-11283.84;-458.4327071481739;0.0;17169.93;-3499.9999999378565;3127.0727710862084
