times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2022-01-05T08:00:00.000+01:00,11428,0.38667139502880965,0.7832902169715568,1.751557928673277e-05,181.61,0,0
2022-01-05T09:00:00.000+01:00,11695,0.369110009894408,0.7761601263075877,0.011578673687494698,168.02,0,0
2022-01-05T10:00:00.000+01:00,11668,0.3634682329538582,0.7428326025765016,0.04145587305583912,157.55,0,0
2022-01-05T11:00:00.000+01:00,11835,0.36545414505388163,0.7186409631637044,0.06727471270344755,161.72,0,0
2022-01-05T12:00:00.000+01:00,11687,0.3579546594183494,0.6735356669708165,0.07609643421121051,140.0,0,0
2022-01-05T13:00:00.000+01:00,11545,0.33073749008749886,0.6441285995327257,0.1031076469187633,144.03,0,0
2022-01-05T14:00:00.000+01:00,11449,0.2782576330136175,0.616963355079472,0.07807569467061132,170.59,0,0
2022-01-05T15:00:00.000+01:00,11524,0.28444199984905083,0.604140309868236,0.028725112140759575,206.51,0,0
2022-01-05T16:00:00.000+01:00,11660,0.28163558595676447,0.6629626465358254,0.00378818191023813,217.07,0,0
2022-01-05T17:00:00.000+01:00,12217,0.2792071653296637,0.616041109201157,0.0,240.55,0,0
2022-01-05T18:00:00.000+01:00,12183,0.2640742008223628,0.5872318612256894,0.0,240.0,0,0
2022-01-05T19:00:00.000+01:00,11890,0.2582670001333729,0.5949579487319689,0.0,220.0,0,0
2022-01-05T20:00:00.000+01:00,11351,0.23867255713064242,0.5591279673113048,0.0,200.1,0,0
2022-01-05T21:00:00.000+01:00,10863,0.21857274457642734,0.5112185697670577,0.0,151.97,0,0
2022-01-05T22:00:00.000+01:00,10871,0.19586006391560082,0.45128261208830145,0.0,182.35,0,0
2022-01-05T23:00:00.000+01:00,10867,0.19184109394724844,0.33277857327560184,0.0,171.8,0,0
2022-01-06T00:00:00.000+01:00,10314,0.1590524527689351,0.3458540514001711,0.0,191.54,0,0
2022-01-06T01:00:00.000+01:00,9870,0.12990644253127284,0.25127463812443257,0.0,190.0,0,0
2022-01-06T02:00:00.000+01:00,9606,0.12517780468211245,0.20612651035419208,0.0,191.34,0,0
2022-01-06T03:00:00.000+01:00,9574,0.12660293027492395,0.16771843250096544,0.0,176.57,0,0
2022-01-06T04:00:00.000+01:00,9623,0.11153696238574132,0.11152887087532479,0.0,187.3,0,0
2022-01-06T05:00:00.000+01:00,9921,0.06730265205285703,0.0654275126814504,0.0,193.9,0,0
2022-01-06T06:00:00.000+01:00,10700,0.04279760507768196,0.039754994264441706,0.0,220.09,0,0
2022-01-06T07:00:00.000+01:00,11349,0.037816696012150375,0.025100215638765768,0.0,228.25,0,0
2022-01-06T08:00:00.000+01:00,12072,0.04272978134082152,0.01256058788618192,4.904362200285176e-05,252.43,0,0
2022-01-06T09:00:00.000+01:00,12276,0.03965620809480436,0.023097155914915526,0.027939976299231777,300.0,0,0
2022-01-06T10:00:00.000+01:00,12075,0.03974140132525101,0.08414400067436953,0.09916094901598023,273.64,0,0
2022-01-06T11:00:00.000+01:00,11964,0.03090777315854936,0.15456093646231675,0.18105153685524197,231.9,0,0
2022-01-06T12:00:00.000+01:00,11456,0.03652308229934875,0.2238997923351981,0.22125417021311533,226.0,0,0
2022-01-06T13:00:00.000+01:00,11297,0.0519190705666694,0.29199562115469835,0.20360459674483908,209.2,0,0
2022-01-06T14:00:00.000+01:00,11123,0.05948141722660883,0.3695508493980227,0.13670209010123457,216.06,0,0
2022-01-06T15:00:00.000+01:00,11290,0.085380986401134,0.4952615289278322,0.06281261888015238,230.77,0,0
2022-01-06T16:00:00.000+01:00,11475,0.09973563217202416,0.5928427978588768,0.007328956263051159,245.95,0,0
2022-01-06T17:00:00.000+01:00,12199,0.14009075560398798,0.6485220257969123,0.0,274.11,0,0
2022-01-06T18:00:00.000+01:00,12285,0.21949580909272312,0.758139879274187,0.0,273.44,0,0
2022-01-06T19:00:00.000+01:00,11837,0.30233009688662166,0.7839572960060694,0.0,230.0,0,0
2022-01-06T20:00:00.000+01:00,11173,0.34586714611983094,0.7854937649298234,0.0,215.43,0,0
2022-01-06T21:00:00.000+01:00,10649,0.37668724469170706,0.7869527724902803,0.0,192.62,0,0
2022-01-06T22:00:00.000+01:00,10562,0.396897891157377,0.7869536838004367,0.0,163.05,0,0
2022-01-06T23:00:00.000+01:00,10431,0.45732966781877415,0.7877237408826268,0.0,87.94,0,0
2022-01-07T00:00:00.000+01:00,9892,0.520184902394819,0.7871751321684511,0.0,83.81,0,0
2022-01-07T01:00:00.000+01:00,9512,0.5574044186751006,0.7859466860775731,0.0,87.77,0,0
2022-01-07T02:00:00.000+01:00,9123,0.5548759166801935,0.7749818022753138,0.0,72.38,0,0
2022-01-07T03:00:00.000+01:00,9007,0.51332560666575,0.6541484547027591,0.0,76.79,0,0
2022-01-07T04:00:00.000+01:00,9045,0.49308352968787644,0.7082620517920345,0.0,77.7,0,0
2022-01-07T05:00:00.000+01:00,9424,0.44659532078249575,0.6950471432135302,0.0,95.23,0,0
2022-01-07T06:00:00.000+01:00,10048,0.4080730924832483,0.7410127161940954,0.0,141.8,0,0
2022-01-07T07:00:00.000+01:00,10744,0.3913967244030013,0.769380890053847,0.0,164.21,0,0
2022-01-07T08:00:00.000+01:00,11456,0.3671034198258295,0.7668802549845818,1.0947237054207981e-05,214.76,0,0
2022-01-07T09:00:00.000+01:00,11768,0.3583591204832855,0.7713976194300438,0.013066622147902645,243.88,0,0
2022-01-07T10:00:00.000+01:00,11865,0.3381402028301936,0.6973117489522781,0.04977708688548369,203.35,0,0
2022-01-07T11:00:00.000+01:00,12090,0.3540581030238428,0.6341388175978548,0.07444515297395378,215.69,0,0
2022-01-07T12:00:00.000+01:00,12094,0.35447662510739625,0.63649364304209,0.0630057281417886,181.1,0,0
