Design;Contract;Exporter;Importer;Timestep;Weight_h;Strike_K_EUR_per_MWh;Capacity_MW;P_Exporter_EUR_per_MWh;P_Importer_EUR_per_MWh;Category;Category_Label;HedgeRequirement_EUR_per_h;RO_Repayment_EUR_per_h;HedgeShortfall_EUR_per_h;ShortfallType;CR_Alloc_EUR_per_h;FTRlike_Omega_EUR_per_h;OmegaType;Shortfall_Exists;Shortfall_Hedged;Shortfall_Covered_EUR_per_h;Shortfall_Uncovered_EUR_per_h;Shortfall_Coverage_Ratio;Weighted_Delta_EUR;Weighted_CR_Alloc_EUR;Weighted_Omega_EUR;Weighted_Covered_EUR;Weighted_Uncovered_EUR
FBMC;A→C;A;C;18;43.53428519818616;320.0;5630.772836562952;511.70759923208846;123.77284730319737;3;Cat 3 — Scarcity in exporting zone only;0.0;1.0794619423187403e6;-1.0794619423187403e6;Over-compensated;-2.184372463519987e6;-1.104910521201247e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-4.699360405749202e7;-9.509509380594362e7;-4.81014897484516e7;0.0;0.0
FBMC;A→C;A;C;19;43.53428519818616;320.0;5630.772836562952;528.5077627342433;124.1096463971929;3;Cat 3 — Scarcity in exporting zone only;0.0;1.1740598466164903e6;-1.1740598466164903e6;Over-compensated;-2.2770739286278877e6;-1.1030140820113975e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.111185620234099e7;-9.913078582624066e7;-4.8018929623899676e7;0.0;0.0
FBMC;A→C;A;C;20;43.53428519818616;320.0;5630.772836562952;451.9670195405026;109.11397401509397;3;Cat 3 — Scarcity in exporting zone only;0.0;743076.3089508342;-743076.3089508342;Over-compensated;-1.930527615677352e6;-1.1874513067265179e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.2349295957881108e7;-8.404413980387217e7;-5.169484384599106e7;0.0;0.0
FBMC;A→C;A;C;21;43.53428519818616;320.0;5630.772836562952;368.64739990881293;101.36508401913248;3;Cat 3 — Scarcity in exporting zone only;0.0;273922.4579759589;-273922.4579759589;Over-compensated;-1.5050060040052508e6;-1.2310835460292918e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1925018407713557e7;-6.551936060334709e7;-5.359434219563353e7;0.0;0.0
FBMC;A→C;A;C;31;46.39698671729721;320.0;5630.772836562952;359.8206553037116;128.15926518995337;3;Cat 3 — Scarcity in exporting zone only;0.0;224221.06421827566;-224221.06421827566;Over-compensated;-1.304432662732963e6;-1.0802115985146873e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.040318173827358e7;-6.052174492642991e7;-5.011856318815633e7;0.0;0.0
FBMC;A→C;A;C;32;46.39698671729721;320.0;5630.772836562952;396.72215045228813;123.00125052138509;3;Cat 3 — Scarcity in exporting zone only;0.0;432005.00072944;-432005.00072944;Over-compensated;-1.541260208130495e6;-1.109255207401055e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.00437302806498e7;-7.15098294045293e7;-5.146609912387951e7;0.0;0.0
FBMC;A→C;A;C;33;46.39698671729721;320.0;5630.772836562952;381.14515932928043;99.77278284253904;3;Cat 3 — Scarcity in exporting zone only;0.0;344294.502238626;-344294.502238626;Over-compensated;-1.5843439344807074e6;-1.2400494322420815e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.5974227447203986e7;-7.350878448373178e7;-5.7534557036527805e7;0.0;0.0
FBMC;A→C;A;C;34;46.39698671729721;320.0;5630.772836562952;377.192217710752;80.36295948891947;3;Cat 3 — Scarcity in exporting zone only;0.0;322036.3859484969;-322036.3859484969;Over-compensated;-1.671378124292625e6;-1.3493417383441282e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.494151792133881e7;-7.754690863238606e7;-6.260539071104725e7;0.0;0.0
FBMC;A→C;A;C;35;46.39698671729721;320.0;5630.772836562952;381.2081304498393;61.77856980042323;3;Cat 3 — Scarcity in exporting zone only;0.0;344649.07831375685;-344649.07831375685;Over-compensated;-1.79863529329997e6;-1.453986214986213e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.5990678708652103e7;-8.345125781250069e7;-6.746057910384858e7;0.0;0.0
FBMC;A→C;A;C;36;46.39698671729721;320.0;5630.772836562952;368.104779341139;49.028426752519955;3;Cat 3 — Scarcity in exporting zone only;0.0;270867.08482294023;-270867.08482294023;Over-compensated;-1.7966464589455791e6;-1.525779374122639e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.2567416536682975e7;-8.33589818913771e7;-7.079156535469413e7;0.0;0.0
FBMC;A→C;A;C;37;46.39698671729721;320.0;5630.772836562952;343.26906343143617;41.84408882143081;3;Cat 3 — Scarcity in exporting zone only;0.0;131022.81030199108;-131022.81030199108;Over-compensated;-1.6972555592956955e6;-1.5662327489937043e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-6.079063589244432e6;-7.874754364050123e7;-7.266848005125679e7;0.0;0.0
FBMC;A→C;A;C;38;46.39698671729721;320.0;5630.772836562952;331.08690418808055;35.304527112320514;3;Cat 3 — Scarcity in exporting zone only;0.0;62427.83894382;-62427.83894382;Over-compensated;-1.6654833743722101e6;-1.6030555354283901e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.8964636142659863e6;-7.727340999862677e7;-7.437694638436079e7;0.0;0.0
FBMC;A→C;A;C;39;46.39698671729721;320.0;5630.772836562952;328.2494813062742;38.14532926725117;3;Cat 3 — Scarcity in exporting zone only;0.0;46450.95525510273;-46450.95525510273;Over-compensated;-1.6335105790754599e6;-1.587059623820357e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.1551843539767684e6;-7.578996863992858e7;-7.363478428595181e7;0.0;0.0
FBMC;A→C;A;C;40;46.39698671729721;320.0;5630.772836562952;327.2442841105952;48.59148054653;3;Cat 3 — Scarcity in exporting zone only;0.0;40790.91819028391;-40790.91819028391;Over-compensated;-1.56903063714065e6;-1.5282397189503661e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.8925756894609598e6;-7.279829363044712e7;-7.090571794098616e7;0.0;0.0
FBMC;A→C;A;C;41;46.39698671729721;320.0;5630.772836562952;334.6923795668719;60.960321380999225;3;Cat 3 — Scarcity in exporting zone only;0.0;82729.45176961496;-82729.45176961496;Over-compensated;-1.5413230377294812e6;-1.4585935859598662e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.838397274884105e6;-7.151274450859892e7;-6.767434723371482e7;0.0;0.0
FBMC;A→C;A;C;42;46.39698671729721;320.0;5630.772836562952;353.00821728707547;71.80686846231514;3;Cat 3 — Scarcity in exporting zone only;0.0;185861.77328343218;-185861.77328343218;Over-compensated;-1.5833809165673237e6;-1.3975191432838915e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-8.623426226284709e6;-7.3464103354396e7;-6.484067712811129e7;0.0;0.0
FBMC;A→C;A;C;43;46.39698671729721;320.0;5630.772836562952;364.73077984381314;86.70526196210211;3;Cat 3 — Scarcity in exporting zone only;0.0;251868.86010282062;-251868.86010282062;Over-compensated;-1.5654985339596858e6;-1.3136296738568651e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1685956156691357e7;-7.263441468607579e7;-6.094845852938444e7;0.0;0.0
FBMC;A→C;A;C;44;46.39698671729721;320.0;5630.772836562952;341.56338086161884;104.06114756344192;3;Cat 3 — Scarcity in exporting zone only;0.0;121418.49922006478;-121418.49922006478;Over-compensated;-1.3373211238784117e6;-1.2159026246583469e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.633452495547507e6;-6.204767042134765e7;-5.641421792580014e7;0.0;0.0
FBMC;A→C;A;C;45;46.39698671729721;320.0;5630.772836562952;322.96001458005406;130.69281061866107;3;Cat 3 — Scarcity in exporting zone only;0.0;16667.16969319872;-16667.16969319872;Over-compensated;-1.0826129494277204e6;-1.0659457797345216e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-773306.4508702797;-5.02299786345719e7;-4.945667218370162e7;0.0;0.0
FBMC;A→C;A;C;55;97.11387796395856;320.0;5630.772836562952;327.4541550064942;119.86786073611734;3;Cat 3 — Scarcity in exporting zone only;0.0;41972.6535300973;-41972.6535300973;Over-compensated;-1.1688712670204015e6;-1.1268986134903042e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-4.0761271527453833e6;-1.1351362158099689e8;-1.094374944282515e8;0.0;0.0
FBMC;A→C;A;C;56;97.11387796395856;320.0;5630.772836562952;342.86769981510054;109.82001100552664;3;Cat 3 — Scarcity in exporting zone only;0.0;128762.82295354374;-128762.82295354374;Over-compensated;-1.3122385957727246e6;-1.183475772819181e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.2504657074605249e7;-1.2743657884946872e8;-1.1493192177486348e8;0.0;0.0
FBMC;A→C;A;C;57;97.11387796395856;320.0;5630.772836562952;331.16443188086043;94.36409051740067;3;Cat 3 — Scarcity in exporting zone only;0.0;62864.379770406355;-62864.379770406355;Over-compensated;-1.3333689298382038e6;-1.2705045500677975e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-6.1050037053031875e6;-1.2948862753324135e8;-1.2338362382793817e8;0.0;0.0
FBMC;A→C;A;C;58;97.11387796395856;320.0;5630.772836562952;328.44292960481755;81.30777476521835;3;Cat 3 — Scarcity in exporting zone only;0.0;47540.21867981984;-47540.21867981984;Over-compensated;-1.3915619168305942e6;-1.3440216981507745e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-4.616814995251927e6;-1.3513997417037857e8;-1.3052315917512666e8;0.0;0.0
FBMC;A→C;A;C;59;97.11387796395856;320.0;5630.772836562952;326.3167039288833;65.41951403890866;3;Cat 3 — Scarcity in exporting zone only;0.0;35567.92489936672;-35567.92489936672;Over-compensated;-1.469052809968076e6;-1.4334848850687093e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.454139118108343e6;-1.4266541530985013e8;-1.392112761917418e8;0.0;0.0
FBMC;A→C;A;C;60;97.11387796395856;320.0;5630.772836562952;320.24171236274606;53.455241691994914;3;Cat 3 — Scarcity in exporting zone only;0.0;1361.027406411948;-1361.027406411948;Over-compensated;-1.5022140122153643e6;-1.5008529848089523e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-132174.64945189294;-1.4588582825803143e8;-1.4575365360857955e8;0.0;0.0
FBMC;A→C;A;C;65;97.11387796395856;320.0;5630.772836562952;320.8690332300824;66.14901189599787;3;Cat 3 — Scarcity in exporting zone only;0.0;4893.328706018426;-4893.328706018426;Over-compensated;-1.4342705770566985e6;-1.42937724835068e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-475210.12679380865;-1.3928757778758064e8;-1.3881236766078684e8;0.0;0.0
FBMC;A→C;A;C;66;97.11387796395856;320.0;5630.772836562952;331.2094174556568;79.08685619185219;3;Cat 3 — Scarcity in exporting zone only;0.0;63117.68332300701;-63117.68332300701;Over-compensated;-1.4196448694489098e6;-1.3565271861259027e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-6.129602995598285e6;-1.378672186038213e8;-1.31737615608223e8;0.0;0.0
FBMC;A→C;A;C;67;97.11387796395856;320.0;5630.772836562952;344.1549384950498;94.79324352675856;3;Cat 3 — Scarcity in exporting zone only;0.0;136010.97154677522;-136010.97154677522;Over-compensated;-1.404099058506751e6;-1.2680880869599758e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.3208552892552968e7;-1.363575046171337e8;-1.2314895172458075e8;0.0;0.0
FBMC;A→C;A;C;68;97.11387796395856;320.0;5630.772836562952;330.1720874987239;122.62531993207293;3;Cat 3 — Scarcity in exporting zone only;0.0;57276.7139789561;-57276.7139789561;Over-compensated;-1.168648701130743e6;-1.111371987151787e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.562363811528902e6;-1.1349200734434964e8;-1.0792964353282075e8;0.0;0.0
FBMC;A→C;A;C;81;40.25148227827839;320.0;5630.772836562952;323.3278441340224;111.63811594415138;3;Cat 3 — Scarcity in exporting zone only;0.0;18738.334354168845;-18738.334354168845;Over-compensated;-1.1919767712709205e6;-1.1732384369167518e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-754245.7331812823;-4.7978831884930946e7;-4.722458615174967e7;0.0;0.0
FBMC;A→C;A;C;82;40.25148227827839;320.0;5630.772836562952;325.1384859235529;94.02798413403939;3;Cat 3 — Scarcity in exporting zone only;0.0;28933.64695940264;-28933.64695940264;Over-compensated;-1.301330735720826e6;-1.2723970887614235e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1646221778323587e6;-5.2380491047045805e7;-5.121586886921345e7;0.0;0.0
FBMC;A→C;A;C;83;40.25148227827839;320.0;5630.772836562952;325.7040918391801;83.0919534540027;3;Cat 3 — Scarcity in exporting zone only;0.0;32118.445385315605;-32118.445385315605;Over-compensated;-1.3660938386397087e6;-1.333975393254393e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.2928150352328834e6;-5.498730193647153e7;-5.369448690123864e7;0.0;0.0
FBMC;A→C;A;C;84;40.25148227827839;320.0;5630.772836562952;321.2598760344209;72.4501683452204;3;Cat 3 — Scarcity in exporting zone only;0.0;7094.075752054005;-7094.075752054005;Over-compensated;-1.4009909435295186e6;-1.3938968677774644e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-285547.0644145662;-5.6391962135506935e7;-5.610641507109237e7;0.0;0.0
FBMC;A→C;A;C;103;36.60237753673532;320.0;5630.772836562952;327.1297548553018;326.8801286114885;2;Cat 2 — Scarcity in both zones;38740.44129762895;40146.02997058634;-1405.5886729573904;Over-compensated;-1405.5886729573872;3.183231456205249e-12;Exactly funded;false;false;0.0;0.0;NaN;-51447.88726894519;-51447.88726894507;1.1651383954683625e-10;0.0;0.0
FBMC;A→C;A;C;104;36.60237753673532;320.0;5630.772836562952;354.62556747396957;354.4084376082762;2;Cat 2 — Scarcity in both zones;193746.09583325265;194968.7047830055;-1222.6089497528446;Over-compensated;-1222.608949752846;-1.3642420526593924e-12;Exactly funded;false;false;0.0;0.0;NaN;-44750.39435864508;-44750.39435864513;-4.9934502662929824e-11;0.0;0.0
FBMC;A→C;A;C;105;36.60237753673532;320.0;5630.772836562952;345.78706967429576;130.69841099105741;3;Cat 3 — Scarcity in exporting zone only;0.0;145201.13145658083;-145201.13145658083;Over-compensated;-1.2111153767663385e6;-1.0659142453097575e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.314706632334906e6;-4.432970226094696e7;-3.901499562861205e7;0.0;0.0
FBMC;A→C;A;C;106;36.60237753673532;320.0;5630.772836562952;351.9099449209509;90.50055990882953;3;Cat 3 — Scarcity in exporting zone only;0.0;179677.65107711038;-179677.65107711038;Over-compensated;-1.4719368643488795e6;-1.2922592132717692e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-6.576629219638191e6;-5.387638881913605e7;-4.729975959949786e7;0.0;0.0
FBMC;A→C;A;C;107;36.60237753673532;320.0;5630.772836562952;346.45099176426925;77.50039782680798;3;Cat 3 — Scarcity in exporting zone only;0.0;148939.52592639762;-148939.52592639762;Over-compensated;-1.5143996987205292e6;-1.3654601727941316e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.451540758100384e6;-5.543062951408703e7;-4.9979088755986646e7;0.0;0.0
FBMC;A→C;A;C;108;36.60237753673532;320.0;5630.772836562952;334.85490892887657;68.28577135800846;3;Cat 3 — Scarcity in exporting zone only;0.0;83644.61768633463;-83644.61768633463;Over-compensated;-1.5009902589000568e6;-1.4173456412137223e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.0615918754711086e6;-5.493981213522197e7;-5.1878220259750865e7;0.0;0.0
FBMC;A→C;A;C;109;36.60237753673532;320.0;5630.772836562952;328.49341651762546;64.64787611630871;3;Cat 3 — Scarcity in exporting zone only;0.0;47824.49901706055;-47824.49901706055;Over-compensated;-1.4856543019400071e6;-1.4378298029229466e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.7504903685276774e6;-5.437847964868311e7;-5.262798928015543e7;0.0;0.0
FBMC;A→C;A;C;110;36.60237753673532;320.0;5630.772836562952;320.4460429179946;62.83786378141291;3;Cat 3 — Scarcity in exporting zone only;0.0;2511.5663465852085;-2511.5663465852085;Over-compensated;-1.450533137558707e6;-1.4480215712121218e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-91929.29962627083;-5.309296153046902e7;-5.300103223084275e7;0.0;0.0
FBMC;A→C;A;C;113;36.60237753673532;320.0;5630.772836562952;320.4602141487589;98.21626539229449;3;Cat 3 — Scarcity in exporting zone only;0.0;2591.3613278335206;-2591.3613278335206;Over-compensated;-1.2514051897483885e6;-1.248813828420555e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-94849.98565545827;-4.580440520660041e7;-4.5709555220944956e7;0.0;0.0
FBMC;A→C;A;C;114;36.60237753673532;320.0;5630.772836562952;328.5375723828965;117.35296126654079;3;Cat 3 — Scarcity in exporting zone only;0.0;48073.13066380356;-48073.13066380356;Over-compensated;-1.1891325717740862e6;-1.1410594411102827e6;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.7595908779293452e6;-4.3525079333304115e7;-4.176548845537477e7;0.0;0.0
FBMC;A→C;A;C;115;36.60237753673532;320.0;5630.772836562952;338.5413341590488;156.02403451566977;3;Cat 3 — Scarcity in exporting zone only;0.0;104402.04073640877;-104402.04073640877;Over-compensated;-1.0277134530347596e6;-923311.4122983508;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.821362910639654e6;-3.7616755807560176e7;-3.379539289692052e7;0.0;0.0
FBMC;A→C;A;C;116;36.60237753673532;320.0;5630.772836562952;327.9532657330509;327.69247778769017;2;Cat 2 — Scarcity in both zones;43314.59497278966;44783.03265162993;-1468.4376788402733;Over-compensated;-1468.4376788402756;-2.2737367544323206e-12;Exactly funded;false;false;0.0;0.0;NaN;-53748.310310078974;-53748.310310079054;-8.322417110488305e-11;0.0;0.0
NTC;A→B;A;B;7;43.53428519818616;320.0;3443.0999429123794;342.6286214381394;121.15367062096156;3;Cat 3 — Scarcity in exporting zone only;0.0;77912.60518184368;-77912.60518184368;Over-compensated;-762560.3905151471;-684647.7853333035;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.39186957452006e6;-3.3197521521526627e7;-2.9805651947006572e7;0.0;0.0
NTC;A→B;A;B;8;43.53428519818616;320.0;3443.0999429123794;456.80144277826776;148.03241074220946;3;Cat 3 — Scarcity in exporting zone only;0.0;471021.0398201849;-471021.0398201849;Over-compensated;-1.063122636576463e6;-592101.5967562781;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.050556428187813e7;-4.628228406136736e7;-2.5776719779489227e7;0.0;0.0
NTC;A→B;A;B;9;43.53428519818616;320.0;3443.0999429123794;565.2992123547467;170.60063203168195;3;Cat 3 — Scarcity in exporting zone only;0.0;844589.7040550801;-844589.7040550801;Over-compensated;-1.3589866593779416e6;-514396.95532286156;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.676860905178551e7;-5.9162512809889585e7;-2.239390375810408e7;0.0;0.0
NTC;A→B;A;B;10;43.53428519818616;320.0;3443.0999429123794;954.4944627490203;165.58444141739918;3;Cat 3 — Scarcity in exporting zone only;0.0;2.1846278484693724e6;-2.1846278484693724e6;Over-compensated;-2.7162960494099087e6;-531668.2009405363;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.510621180716547e7;-1.1825200689771734e8;-2.3145795090551857e7;0.0;0.0
NTC;A→B;A;B;11;43.53428519818616;320.0;3443.0999429123794;878.9686139294623;154.73056762493073;3;Cat 3 — Scarcity in exporting zone only;0.0;1.9245848027103436e6;-1.9245848027103436e6;Over-compensated;-2.493623975886106e6;-569039.1731757624;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-8.378542368928695e7;-1.0855813734326063e8;-2.4772713653973684e7;0.0;0.0
NTC;A→B;A;B;12;43.53428519818616;320.0;3443.0999429123794;1109.9944042963564;139.9028141914904;3;Cat 3 — Scarcity in exporting zone only;0.0;2.720029688333884e6;-2.720029688333884e6;Over-compensated;-3.3401222985098436e6;-620092.6101759598;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1841454819946072e8;-1.4540983674014863e8;-2.6995288540687907e7;0.0;0.0
NTC;A→B;A;B;13;43.53428519818616;320.0;3443.0999429123794;704.6579061333853;116.56331990758085;3;Cat 3 — Scarcity in exporting zone only;0.0;1.3244156146486541e6;-1.3244156146486541e6;Over-compensated;-2.0248684362611466e6;-700452.8216124924;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.765748708904553e7;-8.815119999299799e7;-3.049371290395246e7;0.0;0.0
NTC;A→B;A;B;14;43.53428519818616;320.0;3443.0999429123794;551.7990390254771;110.78422480010698;3;Cat 3 — Scarcity in exporting zone only;0.0;798107.2580357646;-798107.2580357646;Over-compensated;-1.5184580816828855e6;-720350.823647121;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.474502899007133e7;-6.61049871894734e7;-3.1359958199402068e7;0.0;0.0
NTC;A→B;A;B;15;43.53428519818616;320.0;3443.0999429123794;539.2834318950607;104.94378633131478;3;Cat 3 — Scarcity in exporting zone only;0.0;755014.7718395143;-755014.7718395143;Over-compensated;-1.495474808845117e6;-740460.0370056027;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.2869028406104866e7;-6.510442683496626e7;-3.2235398428861387e7;0.0;0.0
NTC;A→B;A;B;16;43.53428519818616;320.0;3443.0999429123794;504.11709034710617;103.9883406501527;3;Cat 3 — Scarcity in exporting zone only;0.0;633933.5432633146;-633933.5432633146;Over-compensated;-1.3776832752391824e6;-743749.7319758678;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.7597843669121824e7;-5.997645661703377e7;-3.2378612947911944e7;0.0;0.0
NTC;A→B;A;B;17;43.53428519818616;320.0;3443.0999429123794;475.62088433865256;107.98077757697659;3;Cat 3 — Scarcity in exporting zone only;0.0;535818.2579823886;-535818.2579823886;Over-compensated;-1.2658216306034275e6;-730003.3726210389;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.3326464857400592e7;-5.510663987672266e7;-3.178017501932207e7;0.0;0.0
NTC;A→B;A;B;18;43.53428519818616;320.0;3443.0999429123794;512.7312256934888;123.03977077233274;3;Cat 3 — Scarcity in exporting zone only;0.0;663592.8721826841;-663592.8721826841;Over-compensated;-1.3417466261924745e6;-678153.7540097904;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.8889041353084467e7;-5.8411980288367264e7;-2.9522938935282797e7;0.0;0.0
NTC;A→B;A;B;19;43.53428519818616;320.0;3443.0999429123794;529.531252185373;126.30280475777899;3;Cat 3 — Scarcity in exporting zone only;0.0;721437.0424378171;-721437.0424378171;Over-compensated;-1.3883558443185964e6;-666918.8018807793;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.140724595802386e7;-6.044107928313432e7;-2.903383332511046e7;0.0;0.0
NTC;A→B;A;B;20;43.53428519818616;320.0;3443.0999429123794;452.99135624066326;117.85488299112936;3;Cat 3 — Scarcity in exporting zone only;0.0;457902.5310800676;-457902.5310800676;Over-compensated;-1.1539083719133262e6;-696005.8408332586;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.993445938101097e7;-5.023457615544941e7;-3.030011677443844e7;0.0;0.0
NTC;A→B;A;B;21;43.53428519818616;320.0;3443.0999429123794;368.88699084545397;101.59571105965071;3;Cat 3 — Scarcity in exporting zone only;0.0;168322.79538914058;-168322.79538914058;Over-compensated;-920310.5901714759;-751987.7947823353;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.327812579826781e6;-4.0065063703436054e7;-3.273725112360927e7;0.0;0.0
NTC;A→B;A;B;31;46.39698671729721;320.0;3443.0999429123794;360.0606213814909;127.39616751126997;3;Cat 3 — Scarcity in exporting zone only;0.0;137932.7231916457;-137932.7231916457;Over-compensated;-801086.9678382976;-663154.2446466519;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-6.399662725803418e6;-3.716802140619339e7;-3.0768358680389974e7;0.0;0.0
NTC;A→B;A;B;32;46.39698671729721;320.0;3443.0999429123794;396.9619809576882;122.2677772313231;3;Cat 3 — Scarcity in exporting zone only;0.0;264987.7922418398;-264987.7922418398;Over-compensated;-945799.5971686093;-680811.8049267695;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.2294635076890554e7;-4.3882251347057015e7;-3.158761627016646e7;0.0;0.0
NTC;A→B;A;B;33;46.39698671729721;320.0;3443.0999429123794;381.384970215874;101.72654979686412;3;Cat 3 — Scarcity in exporting zone only;0.0;211354.5874459538;-211354.5874459538;Over-compensated;-962891.8913796591;-751537.3039337052;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.80621598636975e6;-4.467528229453523e7;-3.4869066308165476e7;0.0;0.0
NTC;A→B;A;B;34;46.39698671729721;320.0;3443.0999429123794;377.43199365945804;87.39768311450624;3;Cat 3 — Scarcity in exporting zone only;0.0;197744.09409022413;-197744.09409022413;Over-compensated;-998617.118079955;-800873.0239897309;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.174730106928099e6;-4.633282516322129e7;-3.715809505629319e7;0.0;0.0
NTC;A→B;A;B;35;46.39698671729721;320.0;3443.0999429123794;381.4478703773133;78.35482389970906;3;Cat 3 — Scarcity in exporting zone only;0.0;211571.15898821465;-211571.15898821465;Over-compensated;-1.0435796510241783e6;-832008.4920359636;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.81626425333937e6;-4.8418951207010455e7;-3.860268695367108e7;0.0;0.0
NTC;A→B;A;B;36;46.39698671729721;320.0;3443.0999429123794;368.34454784048876;71.74687950617152;3;Cat 3 — Scarcity in exporting zone only;0.0;166455.10990971164;-166455.10990971164;Over-compensated;-1.0212154149098325e6;-854760.3050001209;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.723015523507138e6;-4.738131804107066e7;-3.965830251756352e7;0.0;0.0
NTC;A→B;A;B;37;46.39698671729721;320.0;3443.0999429123794;343.50889035789794;70.68717140845804;3;Cat 3 — Scarcity in exporting zone only;0.0;80943.45904921179;-80943.45904921179;Over-compensated;-939352.4449400738;-858408.985890862;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.7555325943583697e6;-4.358312291074526e7;-3.982759031638689e7;0.0;0.0
NTC;A→B;A;B;38;46.39698671729721;320.0;3443.0999429123794;331.0868937113775;71.29975528952961;3;Cat 3 — Scarcity in exporting zone only;0.0;38173.283104719536;-38173.283104719536;Over-compensated;-894473.0814696349;-856299.7983649154;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.7711253091652982e6;-4.150085567992656e7;-3.972973037076126e7;0.0;0.0
NTC;A→B;A;B;39;46.39698671729721;320.0;3443.0999429123794;328.24947095244033;73.58464298725065;3;Cat 3 — Scarcity in exporting zone only;0.0;28403.752965404645;-28403.752965404645;Over-compensated;-876836.4546287355;-848432.7016633309;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.3178485490572706e6;-4.068256933865142e7;-3.936472078959415e7;0.0;0.0
